county,value,date,fips
caroline,26164,2020-12-14,24011
caroline,26325,2020-12-15,24011
caroline,26591,2020-12-16,24011
caroline,26711,2020-12-17,24011
caroline,26878,2020-12-18,24011
caroline,27078,2020-12-19,24011
caroline,27380,2020-12-20,24011
caroline,27586,2020-12-21,24011
caroline,27849,2020-12-22,24011
caroline,27907,2020-12-23,24011
caroline,28137,2020-12-24,24011
caroline,28558,2020-12-26,24011
caroline,28690,2020-12-27,24011
caroline,28917,2020-12-28,24011
caroline,29031,2020-12-29,24011
caroline,29395,2020-12-30,24011
caroline,29595,2020-12-31,24011
caroline,29936,2021-01-01,24011
caroline,30172,2021-01-02,24011
caroline,30306,2021-01-03,24011
caroline,30584,2021-01-04,24011
caroline,30726,2021-01-05,24011
caroline,30997,2021-01-06,24011
caroline,16489,2021-01-07,24011
caroline,31906,2021-01-09,24011
caroline,32130,2021-01-10,24011
caroline,32508,2021-01-11,24011
caroline,32649,2021-01-12,24011
caroline,32923,2021-01-13,24011
caroline,33100,2021-01-14,24011
caroline,33469,2021-01-15,24011
caroline,33839,2021-01-16,24011
caroline,34302,2021-01-18,24011
caroline,34414,2021-01-19,24011
caroline,34620,2021-01-20,24011
caroline,34811,2021-01-21,24011
caroline,35239,2021-01-22,24011
caroline,35437,2021-01-23,24011
caroline,35670,2021-01-24,24011
carroll,12456,2020-06-15,24013
carroll,12611,2020-06-16,24013
carroll,13214,2020-06-17,24013
carroll,13372,2020-06-18,24013
carroll,13568,2020-06-19,24013
carroll,13816,2020-06-20,24013
carroll,14049,2020-06-21,24013
carroll,14261,2020-06-22,24013
carroll,14664,2020-06-23,24013
carroll,14918,2020-06-24,24013
carroll,15169,2020-06-25,24013
carroll,15312,2020-06-26,24013
carroll,15485,2020-06-27,24013
carroll,15608,2020-06-28,24013
carroll,16000,2020-06-29,24013
carroll,16205,2020-06-30,24013
carroll,16542,2020-07-01,24013
carroll,16771,2020-07-02,24013
carroll,17076,2020-07-03,24013
carroll,17427,2020-07-04,24013
carroll,17670,2020-07-05,24013
carroll,18115,2020-07-06,24013
carroll,18386,2020-07-07,24013
carroll,18674,2020-07-08,24013
carroll,18920,2020-07-09,24013
carroll,19205,2020-07-10,24013
carroll,19552,2020-07-11,24013
carroll,19917,2020-07-12,24013
carroll,20270,2020-07-13,24013
carroll,20657,2020-07-14,24013
carroll,21043,2020-07-15,24013
carroll,21426,2020-07-16,24013
carroll,22073,2020-07-17,24013
carroll,22324,2020-07-18,24013
carroll,22911,2020-07-19,24013
carroll,23273,2020-07-20,24013
carroll,23708,2020-07-21,24013
carroll,24355,2020-07-22,24013
carroll,24684,2020-07-23,24013
carroll,25314,2020-07-24,24013
carroll,25937,2020-07-25,24013
carroll,26354,2020-07-26,24013
carroll,26973,2020-07-27,24013
carroll,27471,2020-07-28,24013
carroll,27872,2020-07-29,24013
carroll,28556,2020-07-30,24013
carroll,29556,2020-07-31,24013
carroll,30422,2020-08-01,24013
carroll,30901,2020-08-02,24013
carroll,31542,2020-08-03,24013
carroll,32051,2020-08-04,24013
carroll,33040,2020-08-05,24013
carroll,33362,2020-08-06,24013
carroll,34034,2020-08-07,24013
carroll,34610,2020-08-08,24013
carroll,36232,2020-08-09,24013
carroll,36920,2020-08-10,24013
carroll,37358,2020-08-11,24013
carroll,37808,2020-08-12,24013
carroll,38517,2020-08-13,24013
carroll,39096,2020-08-14,24013
carroll,39638,2020-08-15,24013
carroll,40254,2020-08-16,24013
carroll,41273,2020-08-17,24013
carroll,41842,2020-08-18,24013
carroll,42080,2020-08-19,24013
carroll,42683,2020-08-20,24013
carroll,43733,2020-08-21,24013
carroll,44345,2020-08-22,24013
carroll,44749,2020-08-23,24013
carroll,45335,2020-08-24,24013
carroll,45617,2020-08-25,24013
carroll,45771,2020-08-26,24013
carroll,46305,2020-08-27,24013
carroll,46975,2020-08-28,24013
carroll,47567,2020-08-29,24013
carroll,48218,2020-08-30,24013
carroll,48579,2020-08-31,24013
carroll,48857,2020-09-01,24013
carroll,49199,2020-09-02,24013
carroll,49993,2020-09-03,24013
carroll,50670,2020-09-04,24013
carroll,51394,2020-09-05,24013
carroll,51866,2020-09-06,24013
carroll,52321,2020-09-07,24013
carroll,52786,2020-09-08,24013
carroll,52980,2020-09-09,24013
carroll,53326,2020-09-10,24013
carroll,53965,2020-09-11,24013
carroll,54850,2020-09-12,24013
carroll,55699,2020-09-13,24013
carroll,56145,2020-09-14,24013
carroll,56450,2020-09-15,24013
carroll,56966,2020-09-16,24013
carroll,57623,2020-09-17,24013
carroll,58261,2020-09-18,24013
carroll,59159,2020-09-19,24013
carroll,59967,2020-09-20,24013
carroll,60411,2020-09-21,24013
carroll,60711,2020-09-22,24013
carroll,61063,2020-09-23,24013
carroll,61586,2020-09-24,24013
carroll,62468,2020-09-25,24013
carroll,63299,2020-09-26,24013
carroll,63943,2020-09-27,24013
carroll,64425,2020-09-28,24013
carroll,64776,2020-09-29,24013
carroll,65060,2020-09-30,24013
carroll,65609,2020-10-01,24013
carroll,66324,2020-10-02,24013
carroll,67281,2020-10-03,24013
carroll,67989,2020-10-04,24013
carroll,68331,2020-10-05,24013
carroll,68734,2020-10-06,24013
carroll,69198,2020-10-07,24013
carroll,69792,2020-10-08,24013
carroll,70856,2020-10-09,24013
carroll,71606,2020-10-10,24013
carroll,72441,2020-10-11,24013
carroll,72890,2020-10-12,24013
carroll,73186,2020-10-13,24013
carroll,73645,2020-10-14,24013
carroll,74494,2020-10-15,24013
carroll,75116,2020-10-16,24013
carroll,75905,2020-10-17,24013
carroll,76511,2020-10-18,24013
carroll,76901,2020-10-19,24013
carroll,77249,2020-10-20,24013
carroll,77664,2020-10-21,24013
carroll,78339,2020-10-22,24013
carroll,79035,2020-10-23,24013
carroll,79945,2020-10-24,24013
carroll,80421,2020-10-25,24013
carroll,80762,2020-10-26,24013
carroll,81124,2020-10-27,24013
carroll,81589,2020-10-28,24013
carroll,82247,2020-10-29,24013
carroll,82887,2020-10-30,24013
carroll,83578,2020-10-31,24013
carroll,84072,2020-11-01,24013
carroll,84494,2020-11-02,24013
carroll,85012,2020-11-03,24013
carroll,85584,2020-11-04,24013
carroll,86187,2020-11-05,24013
carroll,86972,2020-11-06,24013
carroll,87916,2020-11-07,24013
carroll,88467,2020-11-08,24013
carroll,89272,2020-11-09,24013
carroll,89702,2020-11-10,24013
carroll,90472,2020-11-11,24013
carroll,91204,2020-11-12,24013
carroll,91956,2020-11-13,24013
carroll,92941,2020-11-14,24013
carroll,93492,2020-11-15,24013
carroll,94268,2020-11-16,24013
carroll,94828,2020-11-17,24013
carroll,95727,2020-11-18,24013
carroll,96467,2020-11-19,24013
carroll,97390,2020-11-20,24013
carroll,98360,2020-11-21,24013
carroll,99503,2020-11-22,24013
carroll,100064,2020-11-23,24013
carroll,100813,2020-11-24,24013
carroll,101810,2020-11-25,24013
carroll,102805,2020-11-26,24013
carroll,103969,2020-11-27,24013
carroll,104486,2020-11-28,24013
carroll,105535,2020-11-29,24013
carroll,106334,2020-11-30,24013
carroll,106928,2020-12-01,24013
carroll,107830,2020-12-02,24013
carroll,108565,2020-12-03,24013
carroll,109554,2020-12-04,24013
carroll,110579,2020-12-05,24013
carroll,111714,2020-12-06,24013
carroll,112787,2020-12-07,24013
carroll,114621,2020-12-09,24013
carroll,115448,2020-12-10,24013
carroll,116525,2020-12-11,24013
carroll,118261,2020-12-12,24013
carroll,119389,2020-12-13,24013
carroll,120496,2020-12-14,24013
carroll,121090,2020-12-15,24013
carroll,121785,2020-12-16,24013
carroll,122826,2020-12-17,24013
carroll,123716,2020-12-18,24013
carroll,124508,2020-12-19,24013
carroll,125745,2020-12-20,24013
carroll,126451,2020-12-21,24013
carroll,127546,2020-12-22,24013
carroll,128377,2020-12-23,24013
carroll,129113,2020-12-24,24013
carroll,131162,2020-12-26,24013
carroll,131696,2020-12-27,24013
carroll,132432,2020-12-28,24013
carroll,132954,2020-12-29,24013
carroll,133952,2020-12-30,24013
carroll,134595,2020-12-31,24013
carroll,135890,2021-01-01,24013
carroll,137058,2021-01-02,24013
carroll,137616,2021-01-03,24013
carroll,138291,2021-01-04,24013
carroll,138707,2021-01-05,24013
carroll,139761,2021-01-06,24013
carroll,79045,2021-01-07,24013
carroll,143336,2021-01-09,24013
carroll,144580,2021-01-10,24013
carroll,145458,2021-01-11,24013
carroll,146245,2021-01-12,24013
carroll,146859,2021-01-13,24013
carroll,147580,2021-01-14,24013
carroll,148925,2021-01-15,24013
carroll,149873,2021-01-16,24013
carroll,151747,2021-01-18,24013
carroll,152416,2021-01-19,24013
carroll,152906,2021-01-20,24013
carroll,153663,2021-01-21,24013
carroll,154944,2021-01-22,24013
carroll,155871,2021-01-23,24013
carroll,157131,2021-01-24,24013
cecil,4963,2020-06-15,24015
cecil,5028,2020-06-16,24015
cecil,5310,2020-06-17,24015
cecil,5373,2020-06-18,24015
cecil,5416,2020-06-19,24015
cecil,5575,2020-06-20,24015
cecil,5646,2020-06-21,24015
cecil,5739,2020-06-22,24015
cecil,5766,2020-06-23,24015
cecil,5832,2020-06-24,24015
cecil,5928,2020-06-25,24015
cecil,5982,2020-06-26,24015
cecil,6120,2020-06-27,24015
cecil,6151,2020-06-28,24015
cecil,6263,2020-06-29,24015
cecil,6341,2020-06-30,24015
cecil,6404,2020-07-01,24015
cecil,6522,2020-07-02,24015
cecil,6682,2020-07-03,24015
cecil,6819,2020-07-04,24015
cecil,7180,2020-07-05,24015
cecil,7351,2020-07-06,24015
cecil,7431,2020-07-07,24015
cecil,7536,2020-07-08,24015
cecil,7616,2020-07-09,24015
cecil,7712,2020-07-10,24015
cecil,7894,2020-07-11,24015
cecil,8302,2020-07-12,24015
cecil,8435,2020-07-13,24015
cecil,8561,2020-07-14,24015
cecil,8790,2020-07-15,24015
cecil,8918,2020-07-16,24015
cecil,9228,2020-07-17,24015
cecil,9450,2020-07-18,24015
cecil,9740,2020-07-19,24015
cecil,9902,2020-07-20,24015
cecil,10018,2020-07-21,24015
cecil,10156,2020-07-22,24015
cecil,10367,2020-07-23,24015
cecil,10827,2020-07-24,24015
cecil,11444,2020-07-25,24015
cecil,11801,2020-07-26,24015
cecil,11992,2020-07-27,24015
cecil,12243,2020-07-28,24015
cecil,12371,2020-07-29,24015
cecil,12532,2020-07-30,24015
cecil,12946,2020-07-31,24015
cecil,13446,2020-08-01,24015
cecil,13698,2020-08-02,24015
cecil,13978,2020-08-03,24015
cecil,14312,2020-08-04,24015
cecil,14654,2020-08-05,24015
cecil,14832,2020-08-06,24015
cecil,15129,2020-08-07,24015
cecil,15289,2020-08-08,24015
cecil,15601,2020-08-09,24015
cecil,16009,2020-08-10,24015
cecil,16112,2020-08-11,24015
cecil,16335,2020-08-12,24015
cecil,16593,2020-08-13,24015
cecil,16752,2020-08-14,24015
cecil,17128,2020-08-15,24015
cecil,17320,2020-08-16,24015
cecil,17853,2020-08-17,24015
cecil,17968,2020-08-18,24015
cecil,18133,2020-08-19,24015
cecil,18293,2020-08-20,24015
cecil,18674,2020-08-21,24015
cecil,19129,2020-08-22,24015
cecil,19240,2020-08-23,24015
cecil,19451,2020-08-24,24015
cecil,19566,2020-08-25,24015
cecil,19673,2020-08-26,24015
cecil,19926,2020-08-27,24015
cecil,20165,2020-08-28,24015
cecil,20342,2020-08-29,24015
cecil,20536,2020-08-30,24015
cecil,20766,2020-08-31,24015
cecil,21005,2020-09-01,24015
cecil,21105,2020-09-02,24015
cecil,21425,2020-09-03,24015
cecil,21683,2020-09-04,24015
cecil,21927,2020-09-05,24015
cecil,22073,2020-09-06,24015
cecil,22221,2020-09-07,24015
cecil,22280,2020-09-08,24015
cecil,22333,2020-09-09,24015
cecil,22508,2020-09-10,24015
cecil,22801,2020-09-11,24015
cecil,23122,2020-09-12,24015
cecil,23339,2020-09-13,24015
cecil,23473,2020-09-14,24015
cecil,23728,2020-09-15,24015
cecil,23958,2020-09-16,24015
cecil,24165,2020-09-17,24015
cecil,24362,2020-09-18,24015
cecil,24826,2020-09-19,24015
cecil,25056,2020-09-20,24015
cecil,25212,2020-09-21,24015
cecil,25364,2020-09-22,24015
cecil,25463,2020-09-23,24015
cecil,25680,2020-09-24,24015
cecil,25882,2020-09-25,24015
cecil,26384,2020-09-26,24015
cecil,26540,2020-09-27,24015
cecil,26980,2020-09-28,24015
cecil,27139,2020-09-29,24015
cecil,27220,2020-09-30,24015
cecil,27409,2020-10-01,24015
cecil,27842,2020-10-02,24015
cecil,28115,2020-10-03,24015
cecil,28377,2020-10-04,24015
cecil,28596,2020-10-05,24015
cecil,28663,2020-10-06,24015
cecil,28876,2020-10-07,24015
cecil,29136,2020-10-08,24015
cecil,29412,2020-10-09,24015
cecil,29968,2020-10-10,24015
cecil,30258,2020-10-11,24015
cecil,30553,2020-10-12,24015
cecil,30670,2020-10-13,24015
cecil,31084,2020-10-14,24015
cecil,31386,2020-10-15,24015
cecil,32056,2020-10-16,24015
cecil,32428,2020-10-17,24015
cecil,33086,2020-10-18,24015
cecil,33441,2020-10-19,24015
cecil,33538,2020-10-20,24015
cecil,33687,2020-10-21,24015
cecil,33999,2020-10-22,24015
cecil,34394,2020-10-23,24015
cecil,34783,2020-10-24,24015
cecil,35326,2020-10-25,24015
cecil,35661,2020-10-26,24015
cecil,35974,2020-10-27,24015
cecil,36239,2020-10-28,24015
cecil,36503,2020-10-29,24015
cecil,36761,2020-10-30,24015
cecil,37284,2020-10-31,24015
cecil,37708,2020-11-01,24015
cecil,38154,2020-11-02,24015
cecil,38398,2020-11-03,24015
cecil,38611,2020-11-04,24015
cecil,38911,2020-11-05,24015
cecil,39360,2020-11-06,24015
cecil,40117,2020-11-07,24015
cecil,40596,2020-11-08,24015
cecil,40872,2020-11-09,24015
cecil,41048,2020-11-10,24015
cecil,41332,2020-11-11,24015
cecil,41684,2020-11-12,24015
cecil,41991,2020-11-13,24015
cecil,42667,2020-11-14,24015
cecil,43159,2020-11-15,24015
cecil,43949,2020-11-16,24015
cecil,44217,2020-11-17,24015
cecil,44525,2020-11-18,24015
cecil,45048,2020-11-19,24015
cecil,45757,2020-11-20,24015
cecil,46310,2020-11-21,24015
cecil,47113,2020-11-22,24015
cecil,47593,2020-11-23,24015
cecil,48084,2020-11-24,24015
cecil,48444,2020-11-25,24015
cecil,49170,2020-11-26,24015
cecil,49823,2020-11-27,24015
cecil,50282,2020-11-28,24015
cecil,50932,2020-11-29,24015
cecil,51473,2020-11-30,24015
cecil,51771,2020-12-01,24015
cecil,52003,2020-12-02,24015
cecil,52367,2020-12-03,24015
cecil,52929,2020-12-04,24015
cecil,53774,2020-12-05,24015
cecil,54297,2020-12-06,24015
cecil,54975,2020-12-07,24015
cecil,56309,2020-12-09,24015
cecil,56875,2020-12-10,24015
cecil,57376,2020-12-11,24015
cecil,58190,2020-12-12,24015
cecil,58957,2020-12-13,24015
cecil,59632,2020-12-14,24015
cecil,60139,2020-12-15,24015
cecil,60413,2020-12-16,24015
cecil,60774,2020-12-17,24015
cecil,61238,2020-12-18,24015
cecil,61958,2020-12-19,24015
cecil,62520,2020-12-20,24015
cecil,62937,2020-12-21,24015
cecil,63797,2020-12-22,24015
cecil,64062,2020-12-23,24015
cecil,64625,2020-12-24,24015
cecil,65876,2020-12-26,24015
cecil,66226,2020-12-27,24015
cecil,66535,2020-12-28,24015
cecil,66806,2020-12-29,24015
cecil,67119,2020-12-30,24015
cecil,67310,2020-12-31,24015
cecil,67763,2021-01-01,24015
cecil,68454,2021-01-02,24015
cecil,68804,2021-01-03,24015
cecil,69199,2021-01-04,24015
cecil,69522,2021-01-05,24015
cecil,69850,2021-01-06,24015
cecil,34395,2021-01-07,24015
cecil,71431,2021-01-09,24015
cecil,71925,2021-01-10,24015
cecil,72790,2021-01-11,24015
cecil,72964,2021-01-12,24015
cecil,73353,2021-01-13,24015
cecil,73895,2021-01-14,24015
cecil,74456,2021-01-15,24015
cecil,75082,2021-01-16,24015
cecil,76268,2021-01-18,24015
cecil,76619,2021-01-19,24015
cecil,76898,2021-01-20,24015
cecil,77262,2021-01-21,24015
cecil,77735,2021-01-22,24015
cecil,78507,2021-01-23,24015
cecil,78869,2021-01-24,24015
charles,11285,2020-06-15,24017
charles,11462,2020-06-16,24017
charles,11970,2020-06-17,24017
charles,12176,2020-06-18,24017
charles,12325,2020-06-19,24017
charles,12583,2020-06-20,24017
charles,12858,2020-06-21,24017
charles,13026,2020-06-22,24017
charles,13219,2020-06-23,24017
charles,13424,2020-06-24,24017
charles,13657,2020-06-25,24017
charles,13868,2020-06-26,24017
charles,14023,2020-06-27,24017
charles,14190,2020-06-28,24017
charles,14451,2020-06-29,24017
charles,14625,2020-06-30,24017
charles,14806,2020-07-01,24017
charles,15056,2020-07-02,24017
charles,15302,2020-07-03,24017
charles,15474,2020-07-04,24017
charles,15652,2020-07-05,24017
charles,15759,2020-07-06,24017
charles,15887,2020-07-07,24017
charles,16219,2020-07-08,24017
charles,16543,2020-07-09,24017
charles,16811,2020-07-10,24017
charles,17037,2020-07-11,24017
charles,17349,2020-07-12,24017
charles,17487,2020-07-13,24017
charles,17795,2020-07-14,24017
charles,18126,2020-07-15,24017
charles,18483,2020-07-16,24017
charles,19023,2020-07-17,24017
charles,19272,2020-07-18,24017
charles,19527,2020-07-19,24017
charles,19765,2020-07-20,24017
charles,20177,2020-07-21,24017
charles,20744,2020-07-22,24017
charles,21135,2020-07-23,24017
charles,21891,2020-07-24,24017
charles,22714,2020-07-25,24017
charles,23009,2020-07-26,24017
charles,23605,2020-07-27,24017
charles,24353,2020-07-28,24017
charles,24721,2020-07-29,24017
charles,25371,2020-07-30,24017
charles,25904,2020-07-31,24017
charles,26497,2020-08-01,24017
charles,26929,2020-08-02,24017
charles,27380,2020-08-03,24017
charles,27771,2020-08-04,24017
charles,28360,2020-08-05,24017
charles,28816,2020-08-06,24017
charles,29351,2020-08-07,24017
charles,29807,2020-08-08,24017
charles,30632,2020-08-09,24017
charles,31221,2020-08-10,24017
charles,31572,2020-08-11,24017
charles,32183,2020-08-12,24017
charles,32791,2020-08-13,24017
charles,33389,2020-08-14,24017
charles,34295,2020-08-15,24017
charles,34838,2020-08-16,24017
charles,35572,2020-08-17,24017
charles,35966,2020-08-18,24017
charles,36298,2020-08-19,24017
charles,36679,2020-08-20,24017
charles,37204,2020-08-21,24017
charles,37676,2020-08-22,24017
charles,38059,2020-08-23,24017
charles,38490,2020-08-24,24017
charles,38773,2020-08-25,24017
charles,39048,2020-08-26,24017
charles,39452,2020-08-27,24017
charles,39928,2020-08-28,24017
charles,40402,2020-08-29,24017
charles,40813,2020-08-30,24017
charles,41216,2020-08-31,24017
charles,41514,2020-09-01,24017
charles,41770,2020-09-02,24017
charles,42263,2020-09-03,24017
charles,42845,2020-09-04,24017
charles,43263,2020-09-05,24017
charles,43529,2020-09-06,24017
charles,43972,2020-09-07,24017
charles,44217,2020-09-08,24017
charles,44443,2020-09-09,24017
charles,44760,2020-09-10,24017
charles,45147,2020-09-11,24017
charles,45806,2020-09-12,24017
charles,46256,2020-09-13,24017
charles,46679,2020-09-14,24017
charles,46966,2020-09-15,24017
charles,47512,2020-09-16,24017
charles,47973,2020-09-17,24017
charles,48333,2020-09-18,24017
charles,48983,2020-09-19,24017
charles,49492,2020-09-20,24017
charles,49873,2020-09-21,24017
charles,50165,2020-09-22,24017
charles,50648,2020-09-23,24017
charles,51170,2020-09-24,24017
charles,51673,2020-09-25,24017
charles,52167,2020-09-26,24017
charles,52763,2020-09-27,24017
charles,53127,2020-09-28,24017
charles,53482,2020-09-29,24017
charles,53866,2020-09-30,24017
charles,54302,2020-10-01,24017
charles,54777,2020-10-02,24017
charles,55209,2020-10-03,24017
charles,55622,2020-10-04,24017
charles,56011,2020-10-05,24017
charles,56364,2020-10-06,24017
charles,56919,2020-10-07,24017
charles,57644,2020-10-08,24017
charles,58084,2020-10-09,24017
charles,58701,2020-10-10,24017
charles,59393,2020-10-11,24017
charles,59852,2020-10-12,24017
charles,60096,2020-10-13,24017
charles,60533,2020-10-14,24017
charles,61160,2020-10-15,24017
charles,61684,2020-10-16,24017
charles,62354,2020-10-17,24017
charles,62920,2020-10-18,24017
charles,63369,2020-10-19,24017
charles,63668,2020-10-20,24017
charles,64059,2020-10-21,24017
charles,64818,2020-10-22,24017
charles,65442,2020-10-23,24017
charles,66014,2020-10-24,24017
charles,66543,2020-10-25,24017
charles,67028,2020-10-26,24017
charles,67508,2020-10-27,24017
charles,68193,2020-10-28,24017
charles,68755,2020-10-29,24017
charles,69298,2020-10-30,24017
charles,69831,2020-10-31,24017
charles,70360,2020-11-01,24017
charles,70766,2020-11-02,24017
charles,70993,2020-11-03,24017
charles,71501,2020-11-04,24017
charles,72043,2020-11-05,24017
charles,72892,2020-11-06,24017
charles,73673,2020-11-07,24017
charles,74107,2020-11-08,24017
charles,74612,2020-11-09,24017
charles,75072,2020-11-10,24017
charles,75674,2020-11-11,24017
charles,76315,2020-11-12,24017
charles,76902,2020-11-13,24017
charles,77687,2020-11-14,24017
charles,78251,2020-11-15,24017
charles,78759,2020-11-16,24017
charles,79287,2020-11-17,24017
charles,79902,2020-11-18,24017
charles,80799,2020-11-19,24017
charles,81481,2020-11-20,24017
charles,82241,2020-11-21,24017
charles,83265,2020-11-22,24017
charles,83876,2020-11-23,24017
charles,84412,2020-11-24,24017
charles,85667,2020-11-25,24017
charles,86213,2020-11-26,24017
charles,87049,2020-11-27,24017
charles,87516,2020-11-28,24017
charles,88444,2020-11-29,24017
charles,88976,2020-11-30,24017
charles,89574,2020-12-01,24017
charles,90765,2020-12-02,24017
charles,91220,2020-12-03,24017
charles,92078,2020-12-04,24017
charles,93105,2020-12-05,24017
charles,94009,2020-12-06,24017
charles,94658,2020-12-07,24017
charles,96459,2020-12-09,24017
charles,97330,2020-12-10,24017
charles,98163,2020-12-11,24017
charles,99239,2020-12-12,24017
charles,100636,2020-12-13,24017
charles,101362,2020-12-14,24017
charles,102402,2020-12-15,24017
charles,103338,2020-12-16,24017
charles,103885,2020-12-17,24017
charles,104650,2020-12-18,24017
charles,105659,2020-12-19,24017
charles,106778,2020-12-20,24017
charles,107414,2020-12-21,24017
charles,108322,2020-12-22,24017
charles,109463,2020-12-23,24017
charles,110309,2020-12-24,24017
charles,111630,2020-12-26,24017
charles,112684,2020-12-27,24017
charles,113238,2020-12-28,24017
charles,113657,2020-12-29,24017
charles,114540,2020-12-30,24017
charles,115218,2020-12-31,24017
charles,115983,2021-01-01,24017
charles,117045,2021-01-02,24017
charles,117567,2021-01-03,24017
charles,118455,2021-01-04,24017
charles,119242,2021-01-05,24017
charles,120005,2021-01-06,24017
charles,65491,2021-01-07,24017
charles,123075,2021-01-09,24017
charles,124202,2021-01-10,24017
charles,125113,2021-01-11,24017
charles,125560,2021-01-12,24017
charles,126290,2021-01-13,24017
charles,127222,2021-01-14,24017
charles,128132,2021-01-15,24017
charles,129307,2021-01-16,24017
charles,130871,2021-01-18,24017
charles,131662,2021-01-19,24017
charles,132391,2021-01-20,24017
charles,133186,2021-01-21,24017
charles,134161,2021-01-22,24017
charles,135501,2021-01-23,24017
charles,136353,2021-01-24,24017
dorchester,3345,2020-06-15,24019
dorchester,3394,2020-06-16,24019
dorchester,3671,2020-06-17,24019
dorchester,3709,2020-06-18,24019
dorchester,3775,2020-06-19,24019
dorchester,3848,2020-06-20,24019
dorchester,3944,2020-06-21,24019
dorchester,3983,2020-06-22,24019
dorchester,4016,2020-06-23,24019
dorchester,4037,2020-06-24,24019
dorchester,4095,2020-06-25,24019
dorchester,4208,2020-06-26,24019
dorchester,4368,2020-06-27,24019
dorchester,4454,2020-06-28,24019
dorchester,4510,2020-06-29,24019
dorchester,4567,2020-06-30,24019
dorchester,4583,2020-07-01,24019
dorchester,4713,2020-07-02,24019
dorchester,4844,2020-07-03,24019
dorchester,4918,2020-07-04,24019
dorchester,5113,2020-07-05,24019
dorchester,5137,2020-07-06,24019
dorchester,5164,2020-07-07,24019
dorchester,5194,2020-07-08,24019
dorchester,5247,2020-07-09,24019
dorchester,5429,2020-07-10,24019
dorchester,5555,2020-07-11,24019
dorchester,5991,2020-07-12,24019
dorchester,6079,2020-07-13,24019
dorchester,6176,2020-07-14,24019
dorchester,6197,2020-07-15,24019
dorchester,6382,2020-07-16,24019
dorchester,6564,2020-07-17,24019
dorchester,6726,2020-07-18,24019
dorchester,6909,2020-07-19,24019
dorchester,6973,2020-07-20,24019
dorchester,7017,2020-07-21,24019
dorchester,7190,2020-07-22,24019
dorchester,7298,2020-07-23,24019
dorchester,7628,2020-07-24,24019
dorchester,7862,2020-07-25,24019
dorchester,8151,2020-07-26,24019
dorchester,8222,2020-07-27,24019
dorchester,8352,2020-07-28,24019
dorchester,8375,2020-07-29,24019
dorchester,8590,2020-07-30,24019
dorchester,8826,2020-07-31,24019
dorchester,9107,2020-08-01,24019
dorchester,9230,2020-08-02,24019
dorchester,9288,2020-08-03,24019
dorchester,9318,2020-08-04,24019
dorchester,9384,2020-08-05,24019
dorchester,9623,2020-08-06,24019
dorchester,9872,2020-08-07,24019
dorchester,10057,2020-08-08,24019
dorchester,10263,2020-08-09,24019
dorchester,10438,2020-08-10,24019
dorchester,10546,2020-08-11,24019
dorchester,10579,2020-08-12,24019
dorchester,10921,2020-08-13,24019
dorchester,11003,2020-08-14,24019
dorchester,11217,2020-08-15,24019
dorchester,11423,2020-08-16,24019
dorchester,11572,2020-08-17,24019
dorchester,11640,2020-08-18,24019
dorchester,11666,2020-08-19,24019
dorchester,11838,2020-08-20,24019
dorchester,12033,2020-08-21,24019
dorchester,12178,2020-08-22,24019
dorchester,12222,2020-08-23,24019
dorchester,12362,2020-08-24,24019
dorchester,12447,2020-08-25,24019
dorchester,12510,2020-08-26,24019
dorchester,12685,2020-08-27,24019
dorchester,12844,2020-08-28,24019
dorchester,13059,2020-08-29,24019
dorchester,13276,2020-08-30,24019
dorchester,13390,2020-08-31,24019
dorchester,13456,2020-09-01,24019
dorchester,13465,2020-09-02,24019
dorchester,13635,2020-09-03,24019
dorchester,13819,2020-09-04,24019
dorchester,14031,2020-09-05,24019
dorchester,14137,2020-09-06,24019
dorchester,14353,2020-09-07,24019
dorchester,14408,2020-09-08,24019
dorchester,14433,2020-09-09,24019
dorchester,14487,2020-09-10,24019
dorchester,14610,2020-09-11,24019
dorchester,14830,2020-09-12,24019
dorchester,15090,2020-09-13,24019
dorchester,15254,2020-09-14,24019
dorchester,15465,2020-09-15,24019
dorchester,15611,2020-09-16,24019
dorchester,15826,2020-09-17,24019
dorchester,15926,2020-09-18,24019
dorchester,16225,2020-09-19,24019
dorchester,16393,2020-09-20,24019
dorchester,16509,2020-09-21,24019
dorchester,16557,2020-09-22,24019
dorchester,16632,2020-09-23,24019
dorchester,16759,2020-09-24,24019
dorchester,17056,2020-09-25,24019
dorchester,17321,2020-09-26,24019
dorchester,17482,2020-09-27,24019
dorchester,17568,2020-09-28,24019
dorchester,17624,2020-09-29,24019
dorchester,17646,2020-09-30,24019
dorchester,17769,2020-10-01,24019
dorchester,18041,2020-10-02,24019
dorchester,18196,2020-10-03,24019
dorchester,18430,2020-10-04,24019
dorchester,18513,2020-10-05,24019
dorchester,18548,2020-10-06,24019
dorchester,18616,2020-10-07,24019
dorchester,18778,2020-10-08,24019
dorchester,18931,2020-10-09,24019
dorchester,19280,2020-10-10,24019
dorchester,19572,2020-10-11,24019
dorchester,19647,2020-10-12,24019
dorchester,19671,2020-10-13,24019
dorchester,19714,2020-10-14,24019
dorchester,19825,2020-10-15,24019
dorchester,20005,2020-10-16,24019
dorchester,20292,2020-10-17,24019
dorchester,20642,2020-10-18,24019
dorchester,20828,2020-10-19,24019
dorchester,21021,2020-10-20,24019
dorchester,21126,2020-10-21,24019
