county,value,date,fips
prince_georges,1826,2020-07-20,24033
prince_georges,4875,2020-07-21,24033
prince_georges,2791,2020-07-22,24033
prince_georges,1985,2020-07-23,24033
prince_georges,2726,2020-07-24,24033
prince_georges,4363,2020-07-25,24033
prince_georges,2337,2020-07-26,24033
prince_georges,2924,2020-07-27,24033
prince_georges,3354,2020-07-28,24033
prince_georges,2603,2020-07-29,24033
prince_georges,3399,2020-07-30,24033
prince_georges,2962,2020-07-31,24033
prince_georges,3594,2020-08-01,24033
prince_georges,2464,2020-08-02,24033
prince_georges,2623,2020-08-03,24033
prince_georges,3138,2020-08-04,24033
prince_georges,2195,2020-08-05,24033
prince_georges,1808,2020-08-06,24033
prince_georges,3612,2020-08-07,24033
prince_georges,3291,2020-08-08,24033
prince_georges,4468,2020-08-09,24033
prince_georges,3218,2020-08-10,24033
prince_georges,3399,2020-08-11,24033
prince_georges,1916,2020-08-12,24033
prince_georges,3783,2020-08-13,24033
prince_georges,3272,2020-08-14,24033
prince_georges,3780,2020-08-15,24033
prince_georges,2450,2020-08-16,24033
prince_georges,2904,2020-08-17,24033
prince_georges,1612,2020-07-08,24033
prince_georges,2179,2020-07-09,24033
prince_georges,1672,2020-07-10,24033
prince_georges,1352,2020-07-11,24033
prince_georges,2519,2020-07-12,24033
prince_georges,3326,2020-08-18,24033
prince_georges,1462,2020-08-19,24033
prince_georges,2837,2020-08-20,24033
prince_georges,4193,2020-08-21,24033
prince_georges,4405,2020-08-22,24033
prince_georges,2662,2020-08-23,24033
prince_georges,2793,2020-08-24,24033
prince_georges,2263,2020-08-25,24033
prince_georges,1572,2020-08-26,24033
prince_georges,3462,2020-08-27,24033
prince_georges,4243,2020-08-28,24033
prince_georges,3328,2020-08-29,24033
prince_georges,4454,2020-08-30,24033
prince_georges,2826,2020-08-31,24033
prince_georges,2332,2020-09-01,24033
prince_georges,1727,2020-09-02,24033
prince_georges,3990,2020-09-03,24033
prince_georges,4064,2020-09-04,24033
prince_georges,4225,2020-09-05,24033
prince_georges,2767,2020-09-06,24033
prince_georges,2936,2020-09-07,24033
prince_georges,2030,2020-09-08,24033
prince_georges,1617,2020-09-09,24033
prince_georges,2201,2020-09-10,24033
prince_georges,3121,2020-09-11,24033
prince_georges,3626,2020-09-12,24033
prince_georges,2425,2020-09-13,24033
prince_georges,1990,2020-09-14,24033
prince_georges,2399,2020-09-15,24033
prince_georges,3383,2020-09-16,24033
prince_georges,4869,2020-09-17,24033
prince_georges,3474,2020-09-18,24033
prince_georges,4713,2020-09-19,24033
prince_georges,4246,2020-09-20,24033
prince_georges,2903,2020-09-21,24033
prince_georges,2754,2020-09-22,24033
prince_georges,2369,2020-09-23,24033
prince_georges,3380,2020-09-24,24033
prince_georges,4406,2020-09-25,24033
prince_georges,4212,2020-09-26,24033
prince_georges,4668,2020-09-27,24033
prince_georges,2571,2020-09-28,24033
prince_georges,2326,2020-09-29,24033
prince_georges,2622,2020-09-30,24033
prince_georges,2936,2020-10-01,24033
prince_georges,4959,2020-10-02,24033
prince_georges,2934,2020-10-03,24033
prince_georges,3024,2020-10-04,24033
prince_georges,2585,2020-10-05,24033
prince_georges,2207,2020-10-06,24033
prince_georges,2607,2020-10-07,24033
prince_georges,3497,2020-10-08,24033
prince_georges,3172,2020-10-09,24033
prince_georges,4837,2020-10-10,24033
prince_georges,4088,2020-10-11,24033
prince_georges,2738,2020-10-12,24033
prince_georges,2842,2020-10-13,24033
prince_georges,3216,2020-10-14,24033
prince_georges,4731,2020-10-15,24033
prince_georges,3409,2020-10-16,24033
prince_georges,4739,2020-10-17,24033
prince_georges,4256,2020-10-18,24033
prince_georges,2989,2020-10-19,24033
prince_georges,2752,2020-10-20,24033
prince_georges,2462,2020-10-21,24033
prince_georges,3928,2020-10-22,24033
prince_georges,4282,2020-10-23,24033
prince_georges,3909,2020-10-24,24033
prince_georges,4714,2020-10-25,24033
prince_georges,2598,2020-10-26,24033
prince_georges,3603,2020-10-27,24033
prince_georges,3656,2020-10-28,24033
prince_georges,3135,2020-10-29,24033
prince_georges,3534,2020-10-30,24033
prince_georges,4991,2020-10-31,24033
prince_georges,4452,2020-11-01,24033
prince_georges,2754,2020-11-02,24033
prince_georges,2392,2020-11-03,24033
prince_georges,3284,2020-11-04,24033
prince_georges,3920,2020-11-05,24033
prince_georges,4422,2020-11-06,24033
prince_georges,4191,2020-11-07,24033
prince_georges,4796,2020-11-08,24033
prince_georges,2493,2020-11-09,24033
prince_georges,4115,2020-11-10,24033
prince_georges,3734,2020-11-11,24033
prince_georges,3614,2020-11-12,24033
prince_georges,4417,2020-11-13,24033
prince_georges,4579,2020-11-14,24033
prince_georges,3126,2020-11-15,24033
prince_georges,4369,2020-11-16,24033
prince_georges,4914,2020-11-17,24033
prince_georges,3649,2020-11-18,24033
prince_georges,5406,2020-11-19,24033
prince_georges,6871,2020-11-20,24033
prince_georges,6571,2020-11-21,24033
prince_georges,6242,2020-11-22,24033
prince_georges,4217,2020-11-23,24033
prince_georges,4293,2020-11-24,24033
prince_georges,6347,2020-11-25,24033
prince_georges,4034,2020-11-26,24033
prince_georges,5324,2020-11-27,24033
prince_georges,4221,2020-11-28,24033
prince_georges,5005,2020-11-29,24033
prince_georges,2831,2020-11-30,24033
prince_georges,5312,2020-12-01,24033
prince_georges,4728,2020-12-02,24033
prince_georges,3188,2020-12-03,24033
prince_georges,6950,2020-12-04,24033
prince_georges,7366,2020-12-05,24033
prince_georges,6034,2020-12-06,24033
prince_georges,4699,2020-12-07,24033
prince_georges,5609,2020-12-09,24033
prince_georges,6318,2020-12-10,24033
prince_georges,6741,2020-12-11,24033
prince_georges,9988,2020-12-12,24033
prince_georges,7583,2020-12-13,24033
prince_georges,5480,2020-12-14,24033
prince_georges,6036,2020-12-15,24033
prince_georges,5808,2020-12-16,24033
prince_georges,3800,2020-12-17,24033
prince_georges,5954,2020-12-18,24033
prince_georges,5145,2020-12-19,24033
prince_georges,4903,2020-12-20,24033
prince_georges,4961,2020-12-21,24033
prince_georges,8605,2020-12-22,24033
prince_georges,6549,2020-12-23,24033
prince_georges,5421,2020-12-24,24033
prince_georges,5414,2020-12-26,24033
prince_georges,3834,2020-12-27,24033
prince_georges,4015,2020-12-28,24033
prince_georges,3189,2020-12-29,24033
prince_georges,4920,2020-12-30,24033
queen_annes,44,2020-06-15,24035
queen_annes,108,2020-06-16,24035
queen_annes,61,2020-06-17,24035
queen_annes,50,2020-06-18,24035
queen_annes,55,2020-06-19,24035
queen_annes,56,2020-06-20,24035
queen_annes,69,2020-06-21,24035
queen_annes,44,2020-06-22,24035
queen_annes,50,2020-06-23,24035
queen_annes,34,2020-06-24,24035
queen_annes,54,2020-06-25,24035
queen_annes,70,2020-06-26,24035
queen_annes,91,2020-06-27,24035
queen_annes,54,2020-06-28,24035
queen_annes,87,2020-06-29,24035
queen_annes,32,2020-06-30,24035
queen_annes,30,2020-07-01,24035
queen_annes,76,2020-07-02,24035
queen_annes,56,2020-07-03,24035
queen_annes,116,2020-07-04,24035
queen_annes,165,2020-07-05,24035
queen_annes,65,2020-07-06,24035
queen_annes,47,2020-07-07,24035
queen_annes,63,2020-07-13,24035
queen_annes,138,2020-07-14,24035
queen_annes,63,2020-07-15,24035
queen_annes,121,2020-07-16,24035
queen_annes,297,2020-07-17,24035
queen_annes,275,2020-07-18,24035
queen_annes,331,2020-07-19,24035
queen_annes,370,2020-07-20,24035
queen_annes,111,2020-07-21,24035
queen_annes,65,2020-07-22,24035
queen_annes,209,2020-07-23,24035
queen_annes,279,2020-07-24,24035
queen_annes,387,2020-07-25,24035
queen_annes,374,2020-07-26,24035
queen_annes,340,2020-07-27,24035
queen_annes,135,2020-07-28,24035
queen_annes,69,2020-07-29,24035
queen_annes,108,2020-07-30,24035
queen_annes,344,2020-07-31,24035
queen_annes,219,2020-08-01,24035
queen_annes,288,2020-08-02,24035
queen_annes,68,2020-08-03,24035
queen_annes,58,2020-08-04,24035
queen_annes,55,2020-08-05,24035
queen_annes,161,2020-08-06,24035
queen_annes,140,2020-08-07,24035
queen_annes,84,2020-08-08,24035
queen_annes,162,2020-08-09,24035
queen_annes,94,2020-08-10,24035
queen_annes,104,2020-08-11,24035
queen_annes,80,2020-08-12,24035
queen_annes,151,2020-08-13,24035
queen_annes,346,2020-08-14,24035
queen_annes,216,2020-08-15,24035
queen_annes,335,2020-08-16,24035
queen_annes,168,2020-08-17,24035
queen_annes,63,2020-07-08,24035
queen_annes,106,2020-07-09,24035
queen_annes,74,2020-07-10,24035
queen_annes,115,2020-07-11,24035
queen_annes,73,2020-07-12,24035
queen_annes,111,2020-08-18,24035
queen_annes,66,2020-08-19,24035
queen_annes,135,2020-08-20,24035
queen_annes,291,2020-08-21,24035
queen_annes,147,2020-08-22,24035
queen_annes,133,2020-08-23,24035
queen_annes,158,2020-08-24,24035
queen_annes,158,2020-08-25,24035
queen_annes,51,2020-08-26,24035
queen_annes,122,2020-08-27,24035
queen_annes,170,2020-08-28,24035
queen_annes,155,2020-08-29,24035
queen_annes,122,2020-08-30,24035
queen_annes,207,2020-08-31,24035
queen_annes,86,2020-09-01,24035
queen_annes,45,2020-09-02,24035
queen_annes,141,2020-09-03,24035
queen_annes,230,2020-09-04,24035
queen_annes,145,2020-09-05,24035
queen_annes,167,2020-09-06,24035
queen_annes,163,2020-09-07,24035
queen_annes,49,2020-09-08,24035
queen_annes,58,2020-09-09,24035
queen_annes,81,2020-09-10,24035
queen_annes,181,2020-09-11,24035
queen_annes,241,2020-09-12,24035
queen_annes,106,2020-09-13,24035
queen_annes,113,2020-09-14,24035
queen_annes,80,2020-09-15,24035
queen_annes,125,2020-09-16,24035
queen_annes,81,2020-09-17,24035
queen_annes,264,2020-09-18,24035
queen_annes,137,2020-09-19,24035
queen_annes,189,2020-09-20,24035
queen_annes,86,2020-09-21,24035
queen_annes,92,2020-09-22,24035
queen_annes,72,2020-09-23,24035
queen_annes,109,2020-09-24,24035
queen_annes,178,2020-09-25,24035
queen_annes,138,2020-09-26,24035
queen_annes,146,2020-09-27,24035
queen_annes,107,2020-09-28,24035
queen_annes,74,2020-09-29,24035
queen_annes,102,2020-09-30,24035
queen_annes,156,2020-10-01,24035
queen_annes,257,2020-10-02,24035
queen_annes,132,2020-10-03,24035
queen_annes,164,2020-10-04,24035
queen_annes,77,2020-10-05,24035
queen_annes,90,2020-10-06,24035
queen_annes,106,2020-10-07,24035
queen_annes,185,2020-10-08,24035
queen_annes,156,2020-10-09,24035
queen_annes,261,2020-10-10,24035
queen_annes,207,2020-10-11,24035
queen_annes,92,2020-10-12,24035
queen_annes,61,2020-10-13,24035
queen_annes,82,2020-10-14,24035
queen_annes,89,2020-10-15,24035
queen_annes,145,2020-10-16,24035
queen_annes,233,2020-10-17,24035
queen_annes,241,2020-10-18,24035
queen_annes,99,2020-10-19,24035
queen_annes,86,2020-10-20,24035
queen_annes,52,2020-10-21,24035
queen_annes,202,2020-10-22,24035
queen_annes,266,2020-10-23,24035
queen_annes,128,2020-10-24,24035
queen_annes,215,2020-10-25,24035
queen_annes,97,2020-10-26,24035
queen_annes,76,2020-10-27,24035
queen_annes,71,2020-10-28,24035
queen_annes,147,2020-10-29,24035
queen_annes,247,2020-10-30,24035
queen_annes,145,2020-10-31,24035
queen_annes,132,2020-11-01,24035
queen_annes,110,2020-11-02,24035
queen_annes,83,2020-11-03,24035
queen_annes,113,2020-11-04,24035
queen_annes,178,2020-11-05,24035
queen_annes,128,2020-11-06,24035
queen_annes,221,2020-11-07,24035
queen_annes,139,2020-11-08,24035
queen_annes,100,2020-11-09,24035
queen_annes,216,2020-11-10,24035
queen_annes,156,2020-11-11,24035
queen_annes,209,2020-11-12,24035
queen_annes,209,2020-11-13,24035
queen_annes,301,2020-11-14,24035
queen_annes,106,2020-11-15,24035
queen_annes,210,2020-11-16,24035
queen_annes,161,2020-11-17,24035
queen_annes,145,2020-11-18,24035
queen_annes,312,2020-11-19,24035
queen_annes,469,2020-11-20,24035
queen_annes,271,2020-11-21,24035
queen_annes,267,2020-11-22,24035
queen_annes,471,2020-11-23,24035
queen_annes,171,2020-11-24,24035
queen_annes,219,2020-11-25,24035
queen_annes,298,2020-11-26,24035
queen_annes,248,2020-11-27,24035
queen_annes,131,2020-11-28,24035
queen_annes,119,2020-11-29,24035
queen_annes,181,2020-11-30,24035
queen_annes,135,2020-12-01,24035
queen_annes,133,2020-12-02,24035
queen_annes,224,2020-12-03,24035
queen_annes,283,2020-12-04,24035
queen_annes,467,2020-12-05,24035
queen_annes,254,2020-12-06,24035
queen_annes,315,2020-12-07,24035
queen_annes,156,2020-12-09,24035
queen_annes,309,2020-12-10,24035
queen_annes,423,2020-12-11,24035
queen_annes,394,2020-12-12,24035
queen_annes,247,2020-12-13,24035
queen_annes,298,2020-12-14,24035
queen_annes,104,2020-12-15,24035
queen_annes,99,2020-12-16,24035
queen_annes,180,2020-12-17,24035
queen_annes,352,2020-12-18,24035
queen_annes,366,2020-12-19,24035
queen_annes,366,2020-12-20,24035
queen_annes,218,2020-12-21,24035
queen_annes,315,2020-12-22,24035
queen_annes,136,2020-12-23,24035
queen_annes,370,2020-12-24,24035
queen_annes,193,2020-12-26,24035
queen_annes,108,2020-12-27,24035
queen_annes,339,2020-12-28,24035
queen_annes,147,2020-12-29,24035
queen_annes,139,2020-12-30,24035
somerset,28,2020-06-15,24039
somerset,1665,2020-06-16,24039
somerset,124,2020-06-17,24039
somerset,416,2020-06-18,24039
somerset,14,2020-06-19,24039
somerset,60,2020-06-20,24039
somerset,33,2020-06-21,24039
somerset,9,2020-06-22,24039
somerset,46,2020-06-23,24039
somerset,33,2020-06-24,24039
somerset,27,2020-06-25,24039
somerset,18,2020-06-26,24039
somerset,30,2020-06-27,24039
somerset,9,2020-06-28,24039
somerset,39,2020-06-29,24039
somerset,22,2020-06-30,24039
somerset,8,2020-07-01,24039
somerset,15,2020-07-02,24039
somerset,19,2020-07-03,24039
somerset,28,2020-07-04,24039
somerset,12,2020-07-05,24039
somerset,50,2020-07-06,24039
somerset,182,2020-07-07,24039
somerset,37,2020-07-13,24039
somerset,93,2020-07-14,24039
somerset,62,2020-07-15,24039
somerset,19,2020-07-16,24039
somerset,30,2020-07-17,24039
somerset,28,2020-07-18,24039
somerset,233,2020-07-19,24039
somerset,75,2020-07-20,24039
somerset,80,2020-07-21,24039
somerset,20,2020-07-22,24039
somerset,24,2020-07-23,24039
somerset,29,2020-07-24,24039
somerset,55,2020-07-25,24039
somerset,91,2020-07-26,24039
somerset,31,2020-07-27,24039
somerset,18,2020-07-28,24039
somerset,13,2020-07-29,24039
somerset,27,2020-07-30,24039
somerset,302,2020-07-31,24039
somerset,100,2020-08-01,24039
somerset,44,2020-08-02,24039
somerset,25,2020-08-03,24039
somerset,39,2020-08-04,24039
somerset,258,2020-08-05,24039
somerset,72,2020-08-06,24039
somerset,120,2020-08-07,24039
somerset,34,2020-08-08,24039
somerset,155,2020-08-09,24039
somerset,236,2020-08-10,24039
somerset,48,2020-08-11,24039
somerset,42,2020-08-12,24039
somerset,282,2020-08-13,24039
somerset,196,2020-08-14,24039
somerset,287,2020-08-15,24039
somerset,265,2020-08-16,24039
somerset,97,2020-08-17,24039
somerset,16,2020-07-08,24039
somerset,42,2020-07-09,24039
somerset,50,2020-07-10,24039
somerset,16,2020-07-11,24039
somerset,135,2020-07-12,24039
somerset,118,2020-08-18,24039
somerset,23,2020-08-19,24039
somerset,39,2020-08-20,24039
somerset,45,2020-08-21,24039
somerset,300,2020-08-22,24039
somerset,67,2020-08-23,24039
somerset,61,2020-08-24,24039
somerset,23,2020-08-25,24039
somerset,97,2020-08-26,24039
somerset,83,2020-08-27,24039
somerset,120,2020-08-28,24039
somerset,171,2020-08-29,24039
somerset,38,2020-08-30,24039
somerset,138,2020-08-31,24039
somerset,14,2020-09-01,24039
somerset,9,2020-09-02,24039
somerset,44,2020-09-03,24039
somerset,227,2020-09-04,24039
somerset,273,2020-09-05,24039
somerset,22,2020-09-06,24039
somerset,120,2020-09-07,24039
somerset,126,2020-09-08,24039
somerset,31,2020-09-09,24039
somerset,37,2020-09-10,24039
somerset,241,2020-09-11,24039
somerset,368,2020-09-12,24039
somerset,65,2020-09-13,24039
somerset,188,2020-09-14,24039
somerset,553,2020-09-15,24039
somerset,152,2020-09-16,24039
somerset,353,2020-09-17,24039
somerset,181,2020-09-18,24039
somerset,198,2020-09-19,24039
somerset,70,2020-09-20,24039
somerset,63,2020-09-21,24039
somerset,167,2020-09-22,24039
somerset,39,2020-09-23,24039
somerset,48,2020-09-24,24039
somerset,274,2020-09-25,24039
somerset,384,2020-09-26,24039
somerset,111,2020-09-27,24039
somerset,30,2020-09-28,24039
somerset,153,2020-09-29,24039
somerset,32,2020-09-30,24039
somerset,43,2020-10-01,24039
somerset,223,2020-10-02,24039
somerset,295,2020-10-03,24039
somerset,73,2020-10-04,24039
somerset,191,2020-10-05,24039
somerset,536,2020-10-06,24039
somerset,189,2020-10-07,24039
somerset,177,2020-10-08,24039
somerset,231,2020-10-09,24039
somerset,128,2020-10-10,24039
somerset,151,2020-10-11,24039
somerset,154,2020-10-12,24039
somerset,170,2020-10-13,24039
somerset,132,2020-10-14,24039
somerset,77,2020-10-15,24039
somerset,140,2020-10-16,24039
somerset,442,2020-10-17,24039
somerset,142,2020-10-18,24039
somerset,102,2020-10-19,24039
somerset,140,2020-10-20,24039
somerset,98,2020-10-21,24039
somerset,41,2020-10-22,24039
somerset,144,2020-10-23,24039
somerset,210,2020-10-24,24039
somerset,209,2020-10-25,24039
somerset,165,2020-10-26,24039
somerset,490,2020-10-27,24039
somerset,171,2020-10-28,24039
somerset,141,2020-10-29,24039
somerset,102,2020-10-30,24039
somerset,248,2020-10-31,24039
somerset,228,2020-11-01,24039
somerset,71,2020-11-02,24039
somerset,89,2020-11-03,24039
somerset,176,2020-11-04,24039
somerset,98,2020-11-05,24039
somerset,115,2020-11-06,24039
somerset,148,2020-11-07,24039
somerset,238,2020-11-08,24039
somerset,70,2020-11-09,24039
somerset,287,2020-11-10,24039
somerset,97,2020-11-11,24039
somerset,54,2020-11-12,24039
somerset,67,2020-11-13,24039
somerset,282,2020-11-14,24039
somerset,87,2020-11-15,24039
somerset,514,2020-11-16,24039
somerset,185,2020-11-17,24039
somerset,90,2020-11-18,24039
somerset,304,2020-11-19,24039
somerset,150,2020-11-20,24039
somerset,224,2020-11-21,24039
somerset,488,2020-11-22,24039
somerset,71,2020-11-23,24039
somerset,152,2020-11-24,24039
somerset,140,2020-11-25,24039
somerset,105,2020-11-26,24039
somerset,83,2020-11-27,24039
somerset,269,2020-11-28,24039
somerset,236,2020-11-29,24039
somerset,123,2020-11-30,24039
somerset,437,2020-12-01,24039
somerset,173,2020-12-02,24039
somerset,175,2020-12-03,24039
somerset,124,2020-12-04,24039
somerset,238,2020-12-05,24039
somerset,288,2020-12-06,24039
somerset,126,2020-12-07,24039
somerset,161,2020-12-09,24039
somerset,126,2020-12-10,24039
somerset,183,2020-12-11,24039
somerset,344,2020-12-12,24039
somerset,137,2020-12-13,24039
somerset,37,2020-12-14,24039
somerset,201,2020-12-15,24039
somerset,193,2020-12-16,24039
somerset,119,2020-12-17,24039
somerset,294,2020-12-18,24039
somerset,173,2020-12-19,24039
somerset,108,2020-12-20,24039
somerset,48,2020-12-21,24039
somerset,334,2020-12-22,24039
somerset,147,2020-12-23,24039
somerset,115,2020-12-24,24039
somerset,231,2020-12-26,24039
somerset,67,2020-12-27,24039
somerset,58,2020-12-28,24039
somerset,194,2020-12-29,24039
somerset,116,2020-12-30,24039
st_marys,91,2020-06-15,24037
st_marys,151,2020-06-16,24037
st_marys,170,2020-06-17,24037
st_marys,86,2020-06-18,24037
st_marys,261,2020-06-19,24037
st_marys,196,2020-06-20,24037
st_marys,98,2020-06-21,24037
st_marys,121,2020-06-22,24037
st_marys,92,2020-06-23,24037
st_marys,72,2020-06-24,24037
st_marys,447,2020-06-25,24037
st_marys,176,2020-06-26,24037
st_marys,265,2020-06-27,24037
st_marys,91,2020-06-28,24037
st_marys,224,2020-06-29,24037
st_marys,388,2020-06-30,24037
st_marys,124,2020-07-01,24037
st_marys,333,2020-07-02,24037
st_marys,534,2020-07-03,24037
st_marys,231,2020-07-04,24037
st_marys,208,2020-07-05,24037
st_marys,127,2020-07-06,24037
st_marys,91,2020-07-07,24037
st_marys,174,2020-07-13,24037
st_marys,256,2020-07-14,24037
st_marys,259,2020-07-15,24037
st_marys,560,2020-07-16,24037
st_marys,454,2020-07-17,24037
st_marys,315,2020-07-18,24037
st_marys,427,2020-07-19,24037
st_marys,218,2020-07-20,24037
st_marys,345,2020-07-21,24037
st_marys,317,2020-07-22,24037
st_marys,602,2020-07-23,24037
st_marys,515,2020-07-24,24037
st_marys,874,2020-07-25,24037
st_marys,571,2020-07-26,24037
st_marys,303,2020-07-27,24037
st_marys,271,2020-07-28,24037
st_marys,162,2020-07-29,24037
st_marys,589,2020-07-30,24037
st_marys,486,2020-07-31,24037
st_marys,302,2020-08-01,24037
st_marys,323,2020-08-02,24037
st_marys,312,2020-08-03,24037
st_marys,177,2020-08-04,24037
st_marys,398,2020-08-05,24037
st_marys,342,2020-08-06,24037
st_marys,507,2020-08-07,24037
st_marys,292,2020-08-08,24037
st_marys,638,2020-08-09,24037
st_marys,459,2020-08-10,24037
st_marys,177,2020-08-11,24037
st_marys,246,2020-08-12,24037
st_marys,500,2020-08-13,24037
st_marys,414,2020-08-14,24037
st_marys,268,2020-08-15,24037
st_marys,401,2020-08-16,24037
st_marys,529,2020-08-17,24037
st_marys,146,2020-07-08,24037
st_marys,499,2020-07-09,24037
st_marys,266,2020-07-10,24037
st_marys,288,2020-07-11,24037
st_marys,470,2020-07-12,24037
st_marys,205,2020-08-18,24037
st_marys,278,2020-08-19,24037
st_marys,409,2020-08-20,24037
st_marys,354,2020-08-21,24037
st_marys,330,2020-08-22,24037
st_marys,245,2020-08-23,24037
st_marys,221,2020-08-24,24037
st_marys,186,2020-08-25,24037
st_marys,180,2020-08-26,24037
st_marys,442,2020-08-27,24037
st_marys,518,2020-08-28,24037
st_marys,343,2020-08-29,24037
st_marys,287,2020-08-30,24037
st_marys,292,2020-08-31,24037
st_marys,100,2020-09-01,24037
st_marys,118,2020-09-02,24037
st_marys,689,2020-09-03,24037
st_marys,327,2020-09-04,24037
st_marys,274,2020-09-05,24037
st_marys,133,2020-09-06,24037
st_marys,360,2020-09-07,24037
st_marys,259,2020-09-08,24037
st_marys,115,2020-09-09,24037
st_marys,235,2020-09-10,24037
st_marys,190,2020-09-11,24037
st_marys,727,2020-09-12,24037
st_marys,362,2020-09-13,24037
st_marys,319,2020-09-14,24037
st_marys,232,2020-09-15,24037
st_marys,426,2020-09-16,24037
st_marys,594,2020-09-17,24037
st_marys,427,2020-09-18,24037
st_marys,481,2020-09-19,24037
st_marys,300,2020-09-20,24037
st_marys,255,2020-09-21,24037
st_marys,195,2020-09-22,24037
st_marys,175,2020-09-23,24037
st_marys,735,2020-09-24,24037
st_marys,439,2020-09-25,24037
st_marys,381,2020-09-26,24037
st_marys,325,2020-09-27,24037
st_marys,290,2020-09-28,24037
st_marys,172,2020-09-29,24037
st_marys,266,2020-09-30,24037
st_marys,725,2020-10-01,24037
st_marys,391,2020-10-02,24037
st_marys,276,2020-10-03,24037
st_marys,550,2020-10-04,24037
st_marys,157,2020-10-05,24037
st_marys,221,2020-10-06,24037
st_marys,246,2020-10-07,24037
st_marys,645,2020-10-08,24037
st_marys,406,2020-10-09,24037
st_marys,377,2020-10-10,24037
st_marys,341,2020-10-11,24037
st_marys,328,2020-10-12,24037
st_marys,129,2020-10-13,24037
st_marys,224,2020-10-14,24037
st_marys,465,2020-10-15,24037
st_marys,742,2020-10-16,24037
st_marys,463,2020-10-17,24037
st_marys,253,2020-10-18,24037
st_marys,250,2020-10-19,24037
st_marys,124,2020-10-20,24037
st_marys,278,2020-10-21,24037
st_marys,763,2020-10-22,24037
st_marys,449,2020-10-23,24037
st_marys,388,2020-10-24,24037
st_marys,376,2020-10-25,24037
st_marys,194,2020-10-26,24037
st_marys,114,2020-10-27,24037
st_marys,291,2020-10-28,24037
st_marys,786,2020-10-29,24037
st_marys,320,2020-10-30,24037
st_marys,255,2020-10-31,24037
st_marys,469,2020-11-01,24037
st_marys,215,2020-11-02,24037
st_marys,120,2020-11-03,24037
st_marys,382,2020-11-04,24037
st_marys,677,2020-11-05,24037
st_marys,660,2020-11-06,24037
st_marys,343,2020-11-07,24037
st_marys,366,2020-11-08,24037
st_marys,217,2020-11-09,24037
st_marys,221,2020-11-10,24037
st_marys,491,2020-11-11,24037
st_marys,750,2020-11-12,24037
st_marys,434,2020-11-13,24037
st_marys,601,2020-11-14,24037
st_marys,454,2020-11-15,24037
st_marys,367,2020-11-16,24037
st_marys,384,2020-11-17,24037
st_marys,428,2020-11-18,24037
st_marys,1088,2020-11-19,24037
st_marys,579,2020-11-20,24037
st_marys,626,2020-11-21,24037
st_marys,589,2020-11-22,24037
st_marys,316,2020-11-23,24037
st_marys,541,2020-11-24,24037
st_marys,1007,2020-11-25,24037
st_marys,805,2020-11-26,24037
st_marys,564,2020-11-27,24037
st_marys,224,2020-11-28,24037
st_marys,768,2020-11-29,24037
st_marys,577,2020-11-30,24037
st_marys,280,2020-12-01,24037
st_marys,555,2020-12-02,24037
st_marys,771,2020-12-03,24037
st_marys,564,2020-12-04,24037
st_marys,430,2020-12-05,24037
st_marys,672,2020-12-06,24037
st_marys,508,2020-12-07,24037
st_marys,550,2020-12-09,24037
st_marys,961,2020-12-10,24037
st_marys,535,2020-12-11,24037
st_marys,701,2020-12-12,24037
st_marys,565,2020-12-13,24037
st_marys,484,2020-12-14,24037
st_marys,430,2020-12-15,24037
st_marys,372,2020-12-16,24037
st_marys,876,2020-12-17,24037
st_marys,497,2020-12-18,24037
st_marys,472,2020-12-19,24037
st_marys,796,2020-12-20,24037
st_marys,408,2020-12-21,24037
st_marys,382,2020-12-22,24037
st_marys,407,2020-12-23,24037
st_marys,1106,2020-12-24,24037
st_marys,458,2020-12-26,24037
st_marys,590,2020-12-27,24037
st_marys,258,2020-12-28,24037
st_marys,256,2020-12-29,24037
st_marys,582,2020-12-30,24037
talbot,118,2020-06-15,24041
talbot,154,2020-06-16,24041
talbot,59,2020-06-17,24041
talbot,50,2020-06-18,24041
talbot,159,2020-06-19,24041
talbot,141,2020-06-20,24041
talbot,74,2020-06-21,24041
talbot,102,2020-06-22,24041
talbot,27,2020-06-23,24041
talbot,24,2020-06-24,24041
talbot,89,2020-06-25,24041
talbot,181,2020-06-26,24041
talbot,237,2020-06-27,24041
talbot,38,2020-06-28,24041
talbot,96,2020-06-29,24041
talbot,51,2020-06-30,24041
talbot,31,2020-07-01,24041
talbot,74,2020-07-02,24041
talbot,352,2020-07-03,24041
talbot,156,2020-07-04,24041
talbot,271,2020-07-05,24041
talbot,104,2020-07-06,24041
talbot,56,2020-07-07,24041
talbot,107,2020-07-13,24041
talbot,108,2020-07-14,24041
talbot,163,2020-07-15,24041
talbot,160,2020-07-16,24041
talbot,207,2020-07-17,24041
talbot,127,2020-07-18,24041
talbot,150,2020-07-19,24041
talbot,178,2020-07-20,24041
talbot,180,2020-07-21,24041
talbot,68,2020-07-22,24041
talbot,206,2020-07-23,24041
talbot,410,2020-07-24,24041
talbot,347,2020-07-25,24041
talbot,251,2020-07-26,24041
talbot,198,2020-07-27,24041
talbot,200,2020-07-28,24041
talbot,64,2020-07-29,24041
talbot,198,2020-07-30,24041
talbot,238,2020-07-31,24041
talbot,285,2020-08-01,24041
talbot,270,2020-08-02,24041
talbot,97,2020-08-03,24041
talbot,60,2020-08-04,24041
talbot,40,2020-08-05,24041
