date,county,fips,daily,average
2020-05-15,howard,24027,0.1932,0.18289999999999998
2020-05-15,kent,24029,0.2182,0.19219999999999998
2020-05-15,montgomery,24031,0.2254,0.2354
2020-05-15,prince_georges,24033,0.3157,0.3237
2020-05-15,queen_annes,24035,0.05,0.1594
2020-05-15,somerset,24039,0.07690000000000001,0.0431
2020-05-15,st_marys,24037,0.11900000000000001,0.1517
2020-05-15,talbot,24041,0.0345,0.067
2020-05-15,washington,24043,0.0352,0.0444
2020-05-15,wicomico,24045,0.18469999999999998,0.1153
2020-05-15,worcester,24047,0.1463,0.107
2020-05-16,allegany,24001,0.018600000000000002,0.0754
2020-05-16,anne_arundel,24003,0.1329,0.1439
2020-05-16,baltimore,24005,0.09849999999999999,0.1144
2020-05-16,baltimore_city,24510,0.1884,0.1617
2020-05-16,calvert,24009,0.15869999999999998,0.131
2020-05-16,caroline,24011,0.1875,0.2146
2020-05-16,carroll,24013,0.0403,0.0909
2020-05-16,cecil,24015,0.0795,0.1543
2020-05-16,charles,24017,0.1206,0.11560000000000001
2020-05-16,dorchester,24019,0.0704,0.11789999999999999
2020-05-16,frederick,24021,0.1311,0.1268
2020-05-16,garrett,24023,0,0
2020-05-16,harford,24025,0.0444,0.0758
2020-05-16,howard,24027,0.1216,0.16690000000000002
2020-05-16,kent,24029,0.25,0.21600000000000003
2020-05-16,montgomery,24031,0.2175,0.22699999999999998
2020-05-16,prince_georges,24033,0.2873,0.311
2020-05-16,queen_annes,24035,0.19640000000000002,0.17670000000000002
2020-05-16,somerset,24039,0.0833,0.047
2020-05-16,st_marys,24037,0.0255,0.1058
2020-05-16,talbot,24041,0.0482,0.0603
2020-05-16,washington,24043,0.051100000000000007,0.047
2020-05-16,wicomico,24045,0.1677,0.12539999999999998
2020-05-16,worcester,24047,0.0909,0.0946
2020-05-17,allegany,24001,0.023799999999999998,0.059500000000000004
2020-05-17,anne_arundel,24003,0.1697,0.1412
2020-05-17,baltimore,24005,0.1206,0.1149
2020-05-17,baltimore_city,24510,0.11460000000000001,0.1565
2020-05-17,calvert,24009,0.059699999999999996,0.1217
2020-05-17,caroline,24011,0.15789999999999998,0.2028
2020-05-17,carroll,24013,0.11779999999999999,0.0956
2020-05-17,cecil,24015,0,0.11470000000000001
2020-05-17,charles,24017,0.163,0.1188
2020-05-17,dorchester,24019,0.0526,0.1112
2020-05-17,frederick,24021,0.1014,0.1195
2020-05-17,garrett,24023,0.0588,0.0098
2020-05-17,harford,24025,0.0636,0.0738
2020-05-17,howard,24027,0.1358,0.1573
2020-05-17,kent,24029,0,0.1891
2020-05-17,montgomery,24031,0.1773,0.2205
2020-05-17,prince_georges,24033,0.2762,0.3034
2020-05-17,queen_annes,24035,0.22219999999999998,0.17859999999999998
2020-05-17,somerset,24039,0.030299999999999997,0.0371
2020-05-17,st_marys,24037,0.0827,0.1015
2020-05-17,talbot,24041,0,0.0525
2020-05-17,washington,24043,0.0166,0.0421
2020-05-17,wicomico,24045,0.057999999999999996,0.1206
2020-05-17,worcester,24047,0.19699999999999998,0.10769999999999999
2020-05-18,allegany,24001,0.0405,0.0611
2020-05-18,anne_arundel,24003,0.08779999999999999,0.1379
2020-05-18,baltimore,24005,0.1355,0.1193
2020-05-18,baltimore_city,24510,0.1158,0.152
2020-05-18,calvert,24009,0.125,0.1294
2020-05-18,caroline,24011,0.0381,0.1858
2020-05-18,carroll,24013,0.2414,0.11869999999999999
2020-05-18,cecil,24015,0.1467,0.08259999999999999
2020-05-18,charles,24017,0.07139999999999999,0.1234
2020-05-18,dorchester,24019,0.0146,0.10369999999999999
2020-05-18,frederick,24021,0.076,0.11359999999999999
2020-05-18,garrett,24023,0,0.0084
2020-05-18,harford,24025,0.0417,0.0747
2020-05-18,howard,24027,0.1496,0.15439999999999998
2020-05-18,kent,24029,0.069,0.18469999999999998
2020-05-18,montgomery,24031,0.2144,0.2234
2020-05-18,prince_georges,24033,0.2803,0.3034
2020-05-18,queen_annes,24035,0.1389,0.1217
2020-05-18,somerset,24039,0.0301,0.0315
2020-05-18,st_marys,24037,0.032799999999999996,0.0955
2020-05-18,talbot,24041,0.0789,0.0638
2020-05-18,washington,24043,0.066,0.0418
2020-05-18,wicomico,24045,0.0506,0.11960000000000001
2020-05-18,worcester,24047,0.0326,0.1066
2020-05-19,allegany,24001,0.1159,0.0663
2020-05-19,anne_arundel,24003,0.16579999999999998,0.1451
2020-05-19,baltimore,24005,0.1286,0.11630000000000001
2020-05-19,baltimore_city,24510,0.1311,0.153
2020-05-19,calvert,24009,0.11109999999999999,0.131
2020-05-19,caroline,24011,0.11109999999999999,0.14730000000000001
2020-05-19,carroll,24013,0.0625,0.1118
2020-05-19,cecil,24015,0.0455,0.07
2020-05-19,charles,24017,0.037000000000000005,0.1103
2020-05-19,dorchester,24019,0,0.056100000000000004
2020-05-19,frederick,24021,0.1137,0.1125
2020-05-19,garrett,24023,0,0.0084
2020-05-19,harford,24025,0.050199999999999995,0.06709999999999999
2020-05-19,howard,24027,0.14150000000000001,0.1552
2020-05-19,kent,24029,0.11109999999999999,0.1609
2020-05-19,montgomery,24031,0.2339,0.2127
2020-05-19,prince_georges,24033,0.2205,0.2846
2020-05-19,queen_annes,24035,0.1333,0.1249
2020-05-19,somerset,24039,0.1875,0.0583
2020-05-19,st_marys,24037,0.0424,0.09720000000000001
2020-05-19,talbot,24041,0.0263,0.0621
2020-05-19,washington,24043,0.062,0.0447
2020-05-19,wicomico,24045,0.08990000000000001,0.1121
2020-05-19,worcester,24047,0.0588,0.096
2020-05-20,allegany,24001,0.037000000000000005,0.060599999999999994
2020-05-20,anne_arundel,24003,0.1649,0.1419
2020-05-20,baltimore,24005,0.11869999999999999,0.1211
2020-05-20,baltimore_city,24510,0.1069,0.1472
2020-05-20,calvert,24009,0.1905,0.1423
2020-05-20,caroline,24011,0.0588,0.1353
2020-05-20,carroll,24013,0.09630000000000001,0.11359999999999999
2020-05-20,cecil,24015,0.016,0.0676
2020-05-20,charles,24017,0.0679,0.1076
2020-05-20,dorchester,24019,0,0.048600000000000004
2020-05-20,frederick,24021,0.065,0.1121
2020-05-20,garrett,24023,0,0.0084
2020-05-20,harford,24025,0.09029999999999999,0.0644
2020-05-20,howard,24027,0.07519999999999999,0.1434
2020-05-20,kent,24029,0.1429,0.1416
2020-05-20,montgomery,24031,0.1814,0.2094
2020-05-20,prince_georges,24033,0.2551,0.2792
2020-05-20,queen_annes,24035,0.11109999999999999,0.1336
2020-05-20,somerset,24039,0.0513,0.06559999999999999
2020-05-20,st_marys,24037,0.0526,0.08560000000000001
2020-05-20,talbot,24041,0,0.0453
2020-05-20,washington,24043,0.0546,0.048799999999999996
2020-05-20,wicomico,24045,0.1413,0.1176
2020-05-20,worcester,24047,0.0263,0.0819
2020-05-21,allegany,24001,0.0341,0.0583
2020-05-21,anne_arundel,24003,0.1559,0.1474
2020-05-21,baltimore,24005,0.1466,0.1225
2020-05-21,baltimore_city,24510,0.1344,0.1402
2020-05-21,calvert,24009,0.2198,0.1371
2020-05-21,caroline,24011,0.125,0.12710000000000002
2020-05-21,carroll,24013,0.1148,0.1162
2020-05-21,cecil,24015,0.06849999999999999,0.0708
2020-05-21,charles,24017,0.1005,0.1059
2020-05-21,dorchester,24019,0.08449999999999999,0.0487
2020-05-21,frederick,24021,0.1281,0.114
2020-05-21,garrett,24023,0,0.0084
2020-05-21,harford,24025,0.0429,0.061900000000000004
2020-05-21,howard,24027,0.1297,0.1352
2020-05-21,kent,24029,0.16670000000000001,0.1368
2020-05-21,montgomery,24031,0.2048,0.2079
2020-05-21,prince_georges,24033,0.2532,0.2699
2020-05-21,queen_annes,24035,0.0408,0.1275
2020-05-21,somerset,24039,0.0526,0.0731
2020-05-21,st_marys,24037,0.1085,0.0662
2020-05-21,talbot,24041,0.0455,0.0333
2020-05-21,washington,24043,0.052199999999999996,0.0483
2020-05-21,wicomico,24045,0.0964,0.11259999999999999
2020-05-21,worcester,24047,0.16949999999999998,0.10310000000000001
2020-05-22,allegany,24001,0.1961,0.0666
2020-05-22,anne_arundel,24003,0.1432,0.1451
2020-05-22,baltimore,24005,0.10890000000000001,0.1225
2020-05-22,baltimore_city,24510,0.1346,0.1322
2020-05-22,calvert,24009,0.2273,0.156
2020-05-22,caroline,24011,0.2195,0.1283
2020-05-22,carroll,24013,0.09269999999999999,0.1094
2020-05-22,cecil,24015,0.16670000000000001,0.0747
2020-05-22,charles,24017,0.056600000000000004,0.0882
2020-05-22,dorchester,24019,0,0.0317
2020-05-22,frederick,24021,0.1133,0.1041
2020-05-22,garrett,24023,0,0.0084
2020-05-22,harford,24025,0.0659,0.057
2020-05-22,howard,24027,0.10980000000000001,0.1233
2020-05-22,kent,24029,0.1,0.1199
2020-05-22,montgomery,24031,0.1548,0.1978
2020-05-22,prince_georges,24033,0.22769999999999999,0.25739999999999996
2020-05-22,queen_annes,24035,0.0435,0.1266
2020-05-22,somerset,24039,0,0.0622
2020-05-22,st_marys,24037,0.0794,0.060599999999999994
2020-05-22,talbot,24041,0.030299999999999997,0.0327
2020-05-22,washington,24043,0.0495,0.050300000000000004
2020-05-22,wicomico,24045,0.0842,0.0983
2020-05-22,worcester,24047,0.1515,0.1074
2020-05-23,allegany,24001,0.037000000000000005,0.0692
2020-05-23,anne_arundel,24003,0.1478,0.1472
2020-05-23,baltimore,24005,0.1461,0.1293
2020-05-23,baltimore_city,24510,0.129,0.12380000000000001
2020-05-23,calvert,24009,0.098,0.14730000000000001
2020-05-23,caroline,24011,0.2,0.1301
2020-05-23,carroll,24013,0.0629,0.11259999999999999
2020-05-23,cecil,24015,0.0704,0.07339999999999999
2020-05-23,charles,24017,0.1523,0.09269999999999999
2020-05-23,dorchester,24019,0.060599999999999994,0.030299999999999997
2020-05-23,frederick,24021,0.1618,0.1085
2020-05-23,garrett,24023,0,0.0084
2020-05-23,harford,24025,0.0894,0.0634
2020-05-23,howard,24027,0.0885,0.1186
2020-05-23,kent,24029,0.060599999999999994,0.0929
2020-05-23,montgomery,24031,0.1429,0.18719999999999998
2020-05-23,prince_georges,24033,0.2119,0.2466
2020-05-23,queen_annes,24035,0.1628,0.12179999999999999
2020-05-23,somerset,24039,0,0.050300000000000004
2020-05-23,st_marys,24037,0.10189999999999999,0.07150000000000001
2020-05-23,talbot,24041,0.0217,0.028999999999999998
2020-05-23,washington,24043,0.04019999999999999,0.0487
2020-05-23,wicomico,24045,0.0728,0.08470000000000001
2020-05-23,worcester,24047,0.1379,0.11410000000000001
2020-05-24,allegany,24001,0.1613,0.0889
2020-05-24,anne_arundel,24003,0.12869999999999998,0.142
2020-05-24,baltimore,24005,0.1649,0.1356
2020-05-24,baltimore_city,24510,0.1207,0.1247
2020-05-24,calvert,24009,0.0308,0.1432
2020-05-24,caroline,24011,0.1698,0.1318
2020-05-24,carroll,24013,0.10529999999999999,0.1108
2020-05-24,cecil,24015,0.0288,0.0775
2020-05-24,charles,24017,0.16219999999999998,0.0926
2020-05-24,dorchester,24019,0.048799999999999996,0.0298
2020-05-24,frederick,24021,0.1494,0.1153
2020-05-24,garrett,24023,0,0
2020-05-24,harford,24025,0.0692,0.0642
2020-05-24,howard,24027,0.0529,0.10679999999999999
2020-05-24,kent,24029,0.1818,0.1189
2020-05-24,montgomery,24031,0.18230000000000002,0.18789999999999998
2020-05-24,prince_georges,24033,0.21239999999999998,0.2372
2020-05-24,queen_annes,24035,0.0789,0.1013
2020-05-24,somerset,24039,0.0833,0.057800000000000004
2020-05-24,st_marys,24037,0.1705,0.084
2020-05-24,talbot,24041,0.0278,0.0329
2020-05-24,washington,24043,0.0449,0.0528
2020-05-24,wicomico,24045,0.0662,0.0859
2020-05-24,worcester,24047,0.0588,0.0944
2020-05-25,allegany,24001,0.0285,0.08710000000000001
2020-05-25,anne_arundel,24003,0.1257,0.1474
2020-05-25,baltimore,24005,0.1023,0.1309
2020-05-25,baltimore_city,24510,0.099,0.1223
2020-05-25,calvert,24009,0.0678,0.135
2020-05-25,caroline,24011,0.024399999999999998,0.1298
2020-05-25,carroll,24013,0.058600000000000006,0.08470000000000001
2020-05-25,cecil,24015,0.054299999999999994,0.0643
2020-05-25,charles,24017,0.0886,0.095
2020-05-25,dorchester,24019,0.030299999999999997,0.032
2020-05-25,frederick,24021,0.0825,0.11630000000000001
2020-05-25,garrett,24023,0,0
2020-05-25,harford,24025,0.0909,0.0713
2020-05-25,howard,24027,0.0443,0.0917
2020-05-25,kent,24029,0.2609,0.1463
2020-05-25,montgomery,24031,0.08259999999999999,0.1691
2020-05-25,prince_georges,24033,0.17059999999999997,0.2216
2020-05-25,queen_annes,24035,0.07690000000000001,0.0925
2020-05-25,somerset,24039,0,0.0535
2020-05-25,st_marys,24037,0.056600000000000004,0.0874
2020-05-25,talbot,24041,0.0432,0.0278
2020-05-25,washington,24043,0.0108,0.0449
2020-05-25,wicomico,24045,0.0787,0.08990000000000001
2020-05-25,worcester,24047,0.0741,0.1003
2020-05-26,allegany,24001,0.05,0.07769999999999999
2020-05-26,anne_arundel,24003,0.09230000000000001,0.1369
2020-05-26,baltimore,24005,0.0913,0.1255
2020-05-26,baltimore_city,24510,0.09539999999999998,0.11720000000000001
2020-05-26,calvert,24009,0.047599999999999996,0.126
2020-05-26,caroline,24011,0.0833,0.1258
2020-05-26,carroll,24013,0.1277,0.094
2020-05-26,cecil,24015,0.11320000000000001,0.07400000000000001
2020-05-26,charles,24017,0.07690000000000001,0.1007
2020-05-26,dorchester,24019,0.0833,0.043899999999999995
2020-05-26,frederick,24021,0.0429,0.10619999999999999
2020-05-26,garrett,24023,0,0
2020-05-26,harford,24025,0.0435,0.0703
2020-05-26,howard,24027,0.0538,0.07919999999999999
2020-05-26,kent,24029,0.1429,0.1508
2020-05-26,montgomery,24031,0.1184,0.1525
2020-05-26,prince_georges,24033,0.1553,0.2122
2020-05-26,queen_annes,24035,0,0.07339999999999999
2020-05-26,somerset,24039,0.07690000000000001,0.0377
2020-05-26,st_marys,24037,0.11630000000000001,0.098
2020-05-26,talbot,24041,0,0.0241
2020-05-26,washington,24043,0.0189,0.0387
2020-05-26,wicomico,24045,0.125,0.095
2020-05-26,worcester,24047,0.2051,0.12119999999999999
2020-05-27,allegany,24001,0.0206,0.0754
2020-05-27,anne_arundel,24003,0.1808,0.1392
2020-05-27,baltimore,24005,0.1272,0.1267
2020-05-27,baltimore_city,24510,0.1017,0.1164
2020-05-27,calvert,24009,0.1429,0.1192
2020-05-27,caroline,24011,0.0092,0.11869999999999999
2020-05-27,carroll,24013,0.087,0.09269999999999999
2020-05-27,cecil,24015,0.5405,0.1489
2020-05-27,charles,24017,0.0583,0.09939999999999999
2020-05-27,dorchester,24019,0.1739,0.0688
2020-05-27,frederick,24021,0.10980000000000001,0.11259999999999999
2020-05-27,garrett,24023,0,0
2020-05-27,harford,24025,0.1724,0.08199999999999999
2020-05-27,howard,24027,0.0876,0.081
2020-05-27,kent,24029,0.09519999999999999,0.14400000000000002
2020-05-27,montgomery,24031,0.1613,0.1497
2020-05-27,prince_georges,24033,0.1985,0.20420000000000002
2020-05-27,queen_annes,24035,0,0.0576
2020-05-27,somerset,24039,0,0.0304
2020-05-27,st_marys,24037,0.1346,0.1097
2020-05-27,talbot,24041,0.0556,0.032
2020-05-27,washington,24043,0.056299999999999996,0.039
2020-05-27,wicomico,24045,0.0258,0.0784
2020-05-27,worcester,24047,0.05,0.1246
2020-05-28,allegany,24001,0.0125,0.0723
2020-05-28,anne_arundel,24003,0.1335,0.136
2020-05-28,baltimore,24005,0.10529999999999999,0.1208
2020-05-28,baltimore_city,24510,0.0659,0.1067
2020-05-28,calvert,24009,0.0707,0.09789999999999999
2020-05-28,caroline,24011,0.0645,0.1101
2020-05-28,carroll,24013,0.1292,0.0947
2020-05-28,cecil,24015,0.0313,0.1436
2020-05-28,charles,24017,0.0809,0.0965
2020-05-28,dorchester,24019,0.1176,0.0735
2020-05-28,frederick,24021,0.092,0.1074
2020-05-28,garrett,24023,0,0
2020-05-28,harford,24025,0.0732,0.0864
2020-05-28,howard,24027,0.14,0.0824
2020-05-28,kent,24029,0.2903,0.1617
2020-05-28,montgomery,24031,0.1552,0.1425
2020-05-28,prince_georges,24033,0.1886,0.195
2020-05-28,queen_annes,24035,0.030299999999999997,0.056100000000000004
2020-05-28,somerset,24039,0,0.0229
2020-05-28,st_marys,24037,0.0528,0.1017
2020-05-28,talbot,24041,0,0.0255
2020-05-28,washington,24043,0.0335,0.0363
2020-05-28,wicomico,24045,0.0345,0.0696
2020-05-28,worcester,24047,0.0421,0.10640000000000001
2020-05-29,allegany,24001,0,0.0443
2020-05-29,anne_arundel,24003,0.0986,0.12960000000000002
2020-05-29,baltimore,24005,0.115,0.1217
2020-05-29,baltimore_city,24510,0.1368,0.107
2020-05-29,calvert,24009,0.084,0.0774
2020-05-29,caroline,24011,0.030299999999999997,0.08310000000000001
2020-05-29,carroll,24013,0.08789999999999999,0.0941
2020-05-29,cecil,24015,0.0886,0.1325
2020-05-29,charles,24017,0.1277,0.1067
2020-05-29,dorchester,24019,0.09380000000000001,0.08689999999999999
2020-05-29,frederick,24021,0.0922,0.10439999999999999
2020-05-29,garrett,24023,0,0
2020-05-29,harford,24025,0.0636,0.086
2020-05-29,howard,24027,0.1252,0.08460000000000001
2020-05-29,kent,24029,0.0256,0.15109999999999998
2020-05-29,montgomery,24031,0.1208,0.1376
2020-05-29,prince_georges,24033,0.1474,0.18350000000000002
2020-05-29,queen_annes,24035,0.0816,0.061500000000000006
2020-05-29,somerset,24039,0,0.0229
2020-05-29,st_marys,24037,0.1433,0.1108
2020-05-29,talbot,24041,0.0101,0.0226
2020-05-29,washington,24043,0.0558,0.037200000000000004
2020-05-29,wicomico,24045,0.031400000000000004,0.0621
2020-05-29,worcester,24047,0.12119999999999999,0.09849999999999999
2020-05-30,allegany,24001,0.0392,0.0446
2020-05-30,anne_arundel,24003,0.10679999999999999,0.12380000000000001
2020-05-30,baltimore,24005,0.10220000000000001,0.1155
2020-05-30,baltimore_city,24510,0.0851,0.1007
2020-05-30,calvert,24009,0.011399999999999999,0.065
2020-05-30,caroline,24011,0.10529999999999999,0.0695
2020-05-30,carroll,24013,0.061,0.09380000000000001
2020-05-30,cecil,24015,0.011899999999999999,0.1241
2020-05-30,charles,24017,0.11230000000000001,0.10099999999999999
2020-05-30,dorchester,24019,0.0625,0.0872
2020-05-30,frederick,24021,0.1144,0.09759999999999999
2020-05-30,garrett,24023,0,0
2020-05-30,harford,24025,0.0382,0.0787
2020-05-30,howard,24027,0.10800000000000001,0.0874
2020-05-30,kent,24029,0.22219999999999998,0.1741
2020-05-30,montgomery,24031,0.1392,0.1371
2020-05-30,prince_georges,24033,0.16219999999999998,0.1765
2020-05-30,queen_annes,24035,0,0.0383
2020-05-30,somerset,24039,0,0.0229
2020-05-30,st_marys,24037,0.0622,0.1052
2020-05-30,talbot,24041,0.1042,0.0344
2020-05-30,washington,24043,0.0655,0.0408
2020-05-30,wicomico,24045,0.0382,0.0571
2020-05-30,worcester,24047,0.0571,0.08689999999999999
2020-05-31,allegany,24001,0.051100000000000007,0.0288
2020-05-31,anne_arundel,24003,0.056900000000000006,0.11349999999999999
2020-05-31,baltimore,24005,0.0799,0.1033
2020-05-31,baltimore_city,24510,0.0894,0.0962
2020-05-31,calvert,24009,0.0796,0.07200000000000001
2020-05-31,caroline,24011,0.0909,0.0583
2020-05-31,carroll,24013,0.1362,0.09820000000000001
2020-05-31,cecil,24015,0.069,0.1298
2020-05-31,charles,24017,0.1338,0.0969
2020-05-31,dorchester,24019,0.0123,0.08199999999999999
2020-05-31,frederick,24021,0.0682,0.086
2020-05-31,garrett,24023,0,0
2020-05-31,harford,24025,0.0513,0.0762
2020-05-31,howard,24027,0.0654,0.0892
2020-05-31,kent,24029,0.09380000000000001,0.1616
2020-05-31,montgomery,24031,0.1216,0.1284
2020-05-31,prince_georges,24033,0.16949999999999998,0.1703
2020-05-31,queen_annes,24035,0.048799999999999996,0.0339
2020-05-31,somerset,24039,0,0.011000000000000001
2020-05-31,st_marys,24037,0.1522,0.1026
2020-05-31,talbot,24041,0.037000000000000005,0.035699999999999996
2020-05-31,washington,24043,0.0463,0.040999999999999995
2020-05-31,wicomico,24045,0.0215,0.0507
2020-05-31,worcester,24047,0.10980000000000001,0.0942
2020-06-01,allegany,24001,0.0196,0.0276
2020-06-01,anne_arundel,24003,0.055999999999999994,0.1036
2020-06-01,baltimore,24005,0.08529999999999999,0.1009
2020-06-01,baltimore_city,24510,0.0902,0.0949
2020-06-01,calvert,24009,0.08990000000000001,0.07519999999999999
2020-06-01,caroline,24011,0.0526,0.0623
2020-06-01,carroll,24013,0.0654,0.0992
2020-06-01,cecil,24015,0,0.12210000000000001
2020-06-01,charles,24017,0.07139999999999999,0.09449999999999999
2020-06-01,dorchester,24019,0,0.0776
2020-06-01,frederick,24021,0.0658,0.0836
2020-06-01,garrett,24023,0,0
2020-06-01,harford,24025,0.0278,0.06709999999999999
2020-06-01,howard,24027,0.09119999999999999,0.0959
2020-06-01,kent,24029,0.0417,0.13019999999999998
2020-06-01,montgomery,24031,0.0926,0.12990000000000002
2020-06-01,prince_georges,24033,0.109,0.16149999999999998
2020-06-01,queen_annes,24035,0.0208,0.0259
2020-06-01,somerset,24039,0,0.011000000000000001
2020-06-01,st_marys,24037,0.032,0.09910000000000001
2020-06-01,talbot,24041,0.0317,0.0341
2020-06-01,washington,24043,0.020499999999999997,0.0424
2020-06-01,wicomico,24045,0.0294,0.0437
2020-06-01,worcester,24047,0.0588,0.092
2020-06-02,allegany,24001,0.0426,0.0265
2020-06-02,anne_arundel,24003,0.0942,0.1038
2020-06-02,baltimore,24005,0.094,0.1013
2020-06-02,baltimore_city,24510,0.09300000000000001,0.0946
2020-06-02,calvert,24009,0.1333,0.0874
2020-06-02,caroline,24011,0.11109999999999999,0.0663
2020-06-02,carroll,24013,0.0759,0.09179999999999999
2020-06-02,cecil,24015,0.0741,0.1165
2020-06-02,charles,24017,0.0725,0.09380000000000001
2020-06-02,dorchester,24019,0.04,0.07150000000000001
2020-06-02,frederick,24021,0.1128,0.09359999999999999
2020-06-02,garrett,24023,0,0
2020-06-02,harford,24025,0.027000000000000003,0.06480000000000001
2020-06-02,howard,24027,0.0315,0.09269999999999999
2020-06-02,kent,24029,0.11109999999999999,0.1257
2020-06-02,montgomery,24031,0.1381,0.13269999999999998
2020-06-02,prince_georges,24033,0.0973,0.1532
2020-06-02,queen_annes,24035,0,0.0259
2020-06-02,somerset,24039,0.0625,0.0089
2020-06-02,st_marys,24037,0.205,0.1117
2020-06-02,talbot,24041,0,0.0341
2020-06-02,washington,24043,0.0571,0.0479
2020-06-02,wicomico,24045,0.011899999999999999,0.0275
2020-06-02,worcester,24047,0.0702,0.0727
2020-06-03,allegany,24001,0.0091,0.024900000000000002
2020-06-03,anne_arundel,24003,0.0817,0.0897
2020-06-03,baltimore,24005,0.0622,0.092
2020-06-03,baltimore_city,24510,0.0621,0.0889
2020-06-03,calvert,24009,0.0038,0.0675
2020-06-03,caroline,24011,0.0417,0.0709
2020-06-03,carroll,24013,0.0301,0.0837
2020-06-03,cecil,24015,0.04650000000000001,0.045899999999999996
2020-06-03,charles,24017,0.0737,0.096
2020-06-03,dorchester,24019,0.0222,0.049800000000000004
2020-06-03,frederick,24021,0.1084,0.0934
2020-06-03,garrett,24023,0,0
2020-06-03,harford,24025,0.0212,0.0432
2020-06-03,howard,24027,0.062400000000000004,0.0891
2020-06-03,kent,24029,0.15380000000000002,0.1341
2020-06-03,montgomery,24031,0.0842,0.1217
2020-06-03,prince_georges,24033,0.1213,0.1422
2020-06-03,queen_annes,24035,0.0294,0.0301
2020-06-03,somerset,24039,0,0.0089
2020-06-03,st_marys,24037,0.0473,0.0993
2020-06-03,talbot,24041,0.008,0.0273
2020-06-03,washington,24043,0.011000000000000001,0.0414
2020-06-03,wicomico,24045,0.054900000000000004,0.0317
2020-06-03,worcester,24047,0.0333,0.0704
2020-06-04,allegany,24001,0.0189,0.0258
2020-06-04,anne_arundel,24003,0.0646,0.07980000000000001
2020-06-04,baltimore,24005,0.0536,0.08460000000000001
2020-06-04,baltimore_city,24510,0.0757,0.09029999999999999
2020-06-04,calvert,24009,0.0462,0.064
2020-06-04,caroline,24011,0.0253,0.0653
2020-06-04,carroll,24013,0.0319,0.0698
2020-06-04,cecil,24015,0.016,0.0437
2020-06-04,charles,24017,0.07339999999999999,0.095
2020-06-04,dorchester,24019,0.047599999999999996,0.0398
2020-06-04,frederick,24021,0.0576,0.0885
2020-06-04,garrett,24023,0,0
2020-06-04,harford,24025,0.022099999999999998,0.0359
2020-06-04,howard,24027,0.0662,0.0785
2020-06-04,kent,24029,0.0625,0.1015
2020-06-04,montgomery,24031,0.106,0.11470000000000001
2020-06-04,prince_georges,24033,0.156,0.1375
2020-06-04,queen_annes,24035,0.0154,0.027999999999999997
2020-06-04,somerset,24039,0.0154,0.0111
2020-06-04,st_marys,24037,0.017,0.0942
2020-06-04,talbot,24041,0.0159,0.0296
2020-06-04,washington,24043,0.07490000000000001,0.0473
2020-06-04,wicomico,24045,0.0513,0.0341
2020-06-04,worcester,24047,0.052199999999999996,0.0718
2020-06-05,allegany,24001,0.02,0.0286
2020-06-05,anne_arundel,24003,0.0753,0.0765
2020-06-05,baltimore,24005,0.0661,0.0776
2020-06-05,baltimore_city,24510,0.0774,0.0818
2020-06-05,calvert,24009,0.015600000000000001,0.054299999999999994
2020-06-05,caroline,24011,0,0.061
2020-06-05,carroll,24013,0.0637,0.0663
2020-06-05,cecil,24015,0.07690000000000001,0.0421
2020-06-05,charles,24017,0.0796,0.08810000000000001
2020-06-05,dorchester,24019,0.0143,0.028399999999999998
2020-06-05,frederick,24021,0.0641,0.08449999999999999
2020-06-05,garrett,24023,0,0
2020-06-05,harford,24025,0.0274,0.030699999999999998
2020-06-05,howard,24027,0.0794,0.07200000000000001
2020-06-05,kent,24029,0.09380000000000001,0.11130000000000001
2020-06-05,montgomery,24031,0.1216,0.1148
2020-06-05,prince_georges,24033,0.1315,0.1353
2020-06-05,queen_annes,24035,0.0317,0.0209
2020-06-05,somerset,24039,0.0168,0.013500000000000002
2020-06-05,st_marys,24037,0.028399999999999998,0.07769999999999999
2020-06-05,talbot,24041,0,0.0281
2020-06-05,washington,24043,0.054000000000000006,0.047
2020-06-05,wicomico,24045,0.0352,0.0346
2020-06-05,worcester,24047,0.0227,0.057699999999999994
2020-06-06,allegany,24001,0.0351,0.0281
2020-06-06,anne_arundel,24003,0.094,0.0747
2020-06-06,baltimore,24005,0.0774,0.0741
2020-06-06,baltimore_city,24510,0.0701,0.0797
2020-06-06,calvert,24009,0.0294,0.056799999999999996
2020-06-06,caroline,24011,0.04,0.051699999999999996
2020-06-06,carroll,24013,0.042699999999999995,0.0637
2020-06-06,cecil,24015,0.0783,0.051500000000000004
2020-06-06,charles,24017,0.0526,0.0796
2020-06-06,dorchester,24019,0.0147,0.0216
2020-06-06,frederick,24021,0.0839,0.0801
2020-06-06,garrett,24023,0,0
2020-06-06,harford,24025,0.0242,0.0287
2020-06-06,howard,24027,0.0217,0.059699999999999996
2020-06-06,kent,24029,0.125,0.0974
2020-06-06,montgomery,24031,0.10400000000000001,0.1097
2020-06-06,prince_georges,24033,0.1042,0.127
2020-06-06,queen_annes,24035,0.061500000000000006,0.0297
2020-06-06,somerset,24039,0,0.013500000000000002
2020-06-06,st_marys,24037,0.0236,0.0722
2020-06-06,talbot,24041,0.061200000000000004,0.022000000000000002
2020-06-06,washington,24043,0.0342,0.0426
2020-06-06,wicomico,24045,0.0332,0.0339
2020-06-06,worcester,24047,0.0241,0.053
2020-06-07,allegany,24001,0,0.0208
